round,price
21,92.66059510020025
21,98.1384482805248
21,106.93755746126708
21,106.72851327815815
21,96.85619348781998
21,99.34955385106439
21,93.74027401845672
21,97.69914589480747
21,102.31581235323111
21,96.51985648201547
21,104.08890845316881
21,101.24863893268102
21,102.12880339256552
21,109.35392145638966
21,90.99213041442778
21,103.53551407005344
21,94.6312746642086
21,107.01126848210384
21,94.66055011077108
21,102.15245006290183
21,100.56527832695966
21,105.9266612210472
22,98.90457100867383
22,106.6300146464452
22,100.20738124480212
22,100.27004294362013
22,97.47021350310544
22,101.72432275232637
22,93.99106063726728
22,91.56378087792638
22,104.09779946422739
22,108.08854987937218
22,95.84651789117868
22,94.69835664269745
22,106.74718458001288
22,102.44338163138595
22,108.4064010149997
22,86.13834821545206
22,110.16082700558971
22,104.3159185311157
22,101.68900273020341
22,106.12894757296883
22,95.00449859860362
22,95.93690408484264
22,96.76627061872838
22,107.25905018599263
22,101.36501813760577
22,94.24529090554043
22,105.3604169219158
22,103.6545208562477
22,103.34798713398273
22,98.6173296674074
22,102.93827866282138
22,103.33475880040297
22,98.22060136749
23,100.29199704069512
23,104.65063355923009
23,89.39261962441209
23,99.94270385174758
